symbol,report_date
FE,2006-02-15
FE,2006-04-26
FE,2006-08-01
FE,2006-10-25
FE,2007-02-20
FE,2007-05-03
FE,2007-08-07
FE,2007-10-30
FE,2008-02-25
FE,2008-05-01
FE,2008-08-01
FE,2008-11-04
FE,2009-02-24
FE,2009-05-05
FE,2009-08-03
FE,2009-10-27
FE,2010-02-11
FE,2010-05-04
FE,2010-08-03
FE,2010-10-26
FE,2011-02-16
FE,2011-05-02
FE,2011-08-02
FE,2011-11-01
FE,2012-02-28
FE,2012-05-01
FE,2012-08-07
FE,2012-11-08
FE,2013-02-25
FE,2013-05-07
FE,2013-08-06
FE,2013-11-05
FE,2014-02-25
FE,2014-05-06
FE,2014-08-05
FE,2014-11-04
FE,2015-02-17
FE,2015-05-01
FE,2015-07-30
FE,2015-10-29
FE,2016-02-16
FE,2016-04-26
FE,2016-07-28
FE,2016-11-04
FE,2017-02-21
FE,2017-04-27
FE,2017-07-27
FE,2017-10-26
FE,2018-02-20
FE,2018-04-23
FE,2018-07-31
FE,2018-10-25
FE,2019-02-19
FE,2019-04-23
FE,2019-07-23
FE,2019-11-04
FE,2020-02-07
FE,2020-04-23
FE,2020-07-23
FE,2020-11-02
FE,2021-02-18
FE,2021-04-22
FE,2021-07-22
FE,2021-10-28
FE,2022-02-10
FE,2022-04-21
FE,2022-07-26
FE,2022-10-25
FE,2023-02-13
FE,2023-04-27
FE,2023-08-01
FE,2023-10-26
FE,2024-02-08
FE,2024-04-25
FE,2024-07-30
FE,2024-10-29
FE,2025-02-26
FE,2025-04-23
FE,2025-07-30
FE,2025-10-22
FE,2026-02-17
FE,2026-04-28
FFIV,1999-07-20
FFIV,1999-10-26
FFIV,2000-01-25
FFIV,2000-04-25
FFIV,2000-07-25
FFIV,2000-10-26
FFIV,2001-01-30
FFIV,2001-04-19
FFIV,2001-07-25
FFIV,2001-10-25
FFIV,2002-01-23
FFIV,2002-04-24
FFIV,2002-07-24
FFIV,2002-10-29
FFIV,2003-01-22
FFIV,2003-04-23
FFIV,2003-07-23
FFIV,2003-10-29
FFIV,2004-01-21
FFIV,2004-04-21
FFIV,2004-07-21
FFIV,2004-10-26
FFIV,2005-01-19
FFIV,2005-04-20
FFIV,2005-07-20
FFIV,2005-10-25
FFIV,2006-01-19
FFIV,2006-04-20
FFIV,2006-07-20
FFIV,2006-11-08
FFIV,2007-01-24
FFIV,2007-04-25
FFIV,2007-07-25
FFIV,2007-10-24
FFIV,2008-01-23
FFIV,2008-04-23
FFIV,2008-07-23
FFIV,2008-10-22
FFIV,2009-01-21
FFIV,2009-04-22
FFIV,2009-07-22
FFIV,2009-10-21
FFIV,2010-01-20
FFIV,2010-04-21
FFIV,2010-07-21
FFIV,2010-10-26
FFIV,2011-01-19
FFIV,2011-04-20
FFIV,2011-07-20
FFIV,2011-10-25
FFIV,2012-01-18
FFIV,2012-04-18
FFIV,2012-07-18
FFIV,2012-10-24
FFIV,2013-01-23
FFIV,2013-04-24
FFIV,2013-07-24
FFIV,2013-10-23
FFIV,2014-01-22
FFIV,2014-04-23
FFIV,2014-07-23
FFIV,2014-10-29
FFIV,2015-01-21
FFIV,2015-04-22
FFIV,2015-07-22
FFIV,2015-10-28
FFIV,2016-01-20
FFIV,2016-04-20
FFIV,2016-07-20
FFIV,2016-10-26
FFIV,2017-01-25
FFIV,2017-04-26
FFIV,2017-07-26
FFIV,2017-10-25
FFIV,2018-01-24
FFIV,2018-04-25
FFIV,2018-07-25
FFIV,2018-10-24
FFIV,2019-01-23
FFIV,2019-04-24
FFIV,2019-07-24
FFIV,2019-10-23
FFIV,2020-01-27
FFIV,2020-04-27
FFIV,2020-07-27
FFIV,2020-10-26
FFIV,2021-01-26
FFIV,2021-04-27
FFIV,2021-07-26
FFIV,2021-10-26
FFIV,2022-01-25
FFIV,2022-04-26
FFIV,2022-07-25
FFIV,2022-10-25
FFIV,2023-01-24
FFIV,2023-04-19
FFIV,2023-07-24
FFIV,2023-10-24
FFIV,2024-01-29
FFIV,2024-04-29
FFIV,2024-07-29
FFIV,2024-10-28
FFIV,2025-01-28
FFIV,2025-04-28
FFIV,2025-07-30
FFIV,2025-10-27
FFIV,2026-01-27
FFIV,2026-04-28
FICO,1996-04-17
FICO,1996-07-17
FICO,1996-10-23
FICO,1997-01-22
FICO,1997-04-23
FICO,1997-07-23
FICO,1997-10-29
FICO,1998-01-22
FICO,1998-04-23
FICO,1998-07-23
FICO,1998-10-29
FICO,1999-01-21
FICO,1999-04-22
FICO,1999-07-22
FICO,1999-10-28
FICO,2000-01-20
FICO,2000-04-25
FICO,2000-07-20
FICO,2000-10-30
FICO,2001-01-25
FICO,2001-04-26
FICO,2001-07-26
FICO,2001-10-25
FICO,2002-01-29
FICO,2002-04-23
FICO,2002-07-18
FICO,2002-10-30
FICO,2003-01-22
FICO,2003-04-23
FICO,2003-07-23
FICO,2003-11-03
FICO,2004-01-26
FICO,2004-04-29
FICO,2004-07-28
FICO,2004-11-10
FICO,2005-01-26
FICO,2005-04-27
FICO,2005-07-27
FICO,2005-11-02
FICO,2006-01-25
FICO,2006-04-26
FICO,2006-07-26
FICO,2006-11-01
FICO,2007-01-24
FICO,2007-04-25
FICO,2007-07-25
FICO,2007-10-30
FICO,2008-01-22
FICO,2008-04-28
FICO,2008-07-23
FICO,2008-11-05
FICO,2009-01-28
FICO,2009-04-22
FICO,2009-07-22
FICO,2009-11-04
FICO,2010-01-27
FICO,2010-04-28
FICO,2010-07-28
FICO,2010-11-03
FICO,2011-01-26
FICO,2011-05-04
FICO,2011-08-03
FICO,2011-11-02
FICO,2012-01-26
FICO,2012-04-25
FICO,2012-07-25
FICO,2012-11-01
FICO,2013-01-30
FICO,2013-04-24
FICO,2013-07-30
FICO,2013-10-30
FICO,2014-01-22
FICO,2014-04-24
FICO,2014-07-24
FICO,2014-11-06
FICO,2015-01-29
FICO,2015-04-23
FICO,2015-07-29
FICO,2015-11-05
FICO,2016-01-28
FICO,2016-05-04
FICO,2016-07-28
FICO,2016-11-07
FICO,2017-01-31
FICO,2017-04-27
FICO,2017-07-31
FICO,2017-11-01
FICO,2018-01-25
FICO,2018-04-26
FICO,2018-07-26
FICO,2018-11-01
FICO,2019-01-30
FICO,2019-04-30
FICO,2019-07-31
FICO,2019-11-04
FICO,2020-01-30
FICO,2020-04-29
FICO,2020-07-29
FICO,2020-11-10
FICO,2021-01-28
FICO,2021-05-05
FICO,2021-08-03
FICO,2021-11-10
FICO,2022-01-27
FICO,2022-04-27
FICO,2022-08-03
FICO,2022-11-09
FICO,2023-01-26
FICO,2023-04-27
FICO,2023-08-02
FICO,2023-11-08
FICO,2024-01-25
FICO,2024-04-25
FICO,2024-07-31
FICO,2024-11-06
FICO,2025-02-04
FICO,2025-04-29
FICO,2025-07-30
FICO,2025-11-05
FICO,2026-01-28
FICO,2026-04-28
FIS,2001-06-30
FIS,2001-10-18
FIS,2002-01-22
FIS,2002-04-23
FIS,2002-07-23
FIS,2002-10-22
FIS,2003-01-24
FIS,2003-04-24
FIS,2003-07-24
FIS,2003-10-23
FIS,2004-01-28
FIS,2004-04-21
FIS,2004-07-22
FIS,2004-10-21
FIS,2005-01-26
FIS,2005-04-21
FIS,2005-07-21
FIS,2005-10-25
FIS,2006-01-27
FIS,2006-04-26
FIS,2006-07-25
FIS,2006-10-25
FIS,2007-02-06
FIS,2007-04-25
FIS,2007-07-24
FIS,2007-10-24
FIS,2008-02-14
FIS,2008-04-24
FIS,2008-08-05
FIS,2008-10-27
FIS,2009-02-10
FIS,2009-04-28
FIS,2009-07-28
FIS,2009-10-21
FIS,2010-02-04
FIS,2010-04-27
FIS,2010-07-20
FIS,2010-10-26
FIS,2011-02-08
FIS,2011-05-03
FIS,2011-07-19
FIS,2011-11-01
FIS,2012-02-13
FIS,2012-04-26
FIS,2012-07-17
FIS,2012-11-05
FIS,2013-02-12
FIS,2013-04-30
FIS,2013-07-30
FIS,2013-10-29
FIS,2014-02-04
FIS,2014-05-01
FIS,2014-07-29
FIS,2014-10-30
FIS,2015-02-05
FIS,2015-04-30
FIS,2015-07-23
FIS,2015-11-03
FIS,2016-02-09
FIS,2016-05-03
FIS,2016-07-26
FIS,2016-11-01
FIS,2017-02-07
FIS,2017-05-02
FIS,2017-08-02
FIS,2017-10-31
FIS,2018-02-06
FIS,2018-05-01
FIS,2018-07-31
FIS,2018-10-30
FIS,2019-02-12
FIS,2019-04-30
FIS,2019-08-06
FIS,2019-11-05
FIS,2020-02-13
FIS,2020-05-07
FIS,2020-08-04
FIS,2020-10-29
FIS,2021-02-09
FIS,2021-05-06
FIS,2021-08-03
FIS,2021-11-04
FIS,2022-02-15
FIS,2022-05-03
FIS,2022-08-04
FIS,2022-11-03
FIS,2023-02-13
FIS,2023-04-27
FIS,2023-08-02
FIS,2023-11-07
FIS,2024-02-26
FIS,2024-05-06
FIS,2024-08-06
FIS,2024-11-04
FIS,2025-02-11
FIS,2025-05-06
FIS,2025-08-05
FIS,2025-11-05
FIS,2026-02-24
FIS,2026-05-08
FISV,1998-03-31
FISV,1998-06-30
FISV,1998-09-30
FISV,1998-12-31
FISV,1999-03-31
FISV,1999-06-30
FISV,1999-09-30
FISV,1999-12-31
FISV,2000-03-31
FISV,2000-06-30
FISV,2000-09-30
FISV,2000-12-31
FISV,2001-03-31
FISV,2001-06-30
FISV,2001-10-23
FISV,2002-01-21
FISV,2002-04-22
FISV,2002-07-22
FISV,2002-10-21
FISV,2003-01-20
FISV,2003-04-22
FISV,2003-07-22
FISV,2003-10-21
FISV,2004-01-27
FISV,2004-04-21
FISV,2004-07-21
FISV,2004-10-21
FISV,2005-01-27
FISV,2005-04-21
FISV,2005-07-21
FISV,2005-10-20
FISV,2006-01-30
FISV,2006-04-25
FISV,2006-07-25
FISV,2006-10-24
FISV,2007-01-31
FISV,2007-04-25
FISV,2007-07-25
FISV,2007-10-24
FISV,2008-02-06
FISV,2008-04-30
FISV,2008-07-29
FISV,2008-10-28
FISV,2009-02-03
FISV,2009-04-30
FISV,2009-07-29
FISV,2009-10-27
FISV,2010-02-03
FISV,2010-04-29
FISV,2010-07-27
FISV,2010-10-26
FISV,2011-02-03
FISV,2011-04-27
FISV,2011-07-26
FISV,2011-11-01
FISV,2012-02-02
FISV,2012-05-01
FISV,2012-07-30
FISV,2012-10-30
FISV,2013-02-05
FISV,2013-04-30
FISV,2013-07-30
FISV,2013-10-29
FISV,2014-02-05
FISV,2014-04-29
FISV,2014-07-29
FISV,2014-10-28
FISV,2015-02-03
FISV,2015-05-05
FISV,2015-07-29
FISV,2015-10-27
FISV,2016-02-02
FISV,2016-05-05
FISV,2016-08-02
FISV,2016-10-26
FISV,2017-02-08
FISV,2017-04-26
FISV,2017-08-01
FISV,2017-10-31
FISV,2018-02-07
FISV,2018-05-01
FISV,2018-07-31
FISV,2018-10-31
FISV,2019-02-07
FISV,2019-04-30
FISV,2019-07-25
FISV,2019-11-06
FISV,2020-02-04
FISV,2020-05-07
FISV,2020-08-05
FISV,2020-10-27
FISV,2021-02-09
FISV,2021-04-27
FISV,2021-07-27
FISV,2021-10-27
FISV,2022-02-08
FISV,2022-04-27
FISV,2022-07-26
FISV,2022-10-27
FISV,2023-02-07
FISV,2023-04-25
FISV,2023-07-26
FISV,2023-10-24
FISV,2024-02-06
FISV,2024-04-23
FISV,2024-07-24
FISV,2024-10-22
FISV,2025-02-05
FISV,2025-04-24
FISV,2025-07-23
FISV,2025-10-29
FISV,2026-02-10
FISV,2026-05-05
FITB,1996-04-15
FITB,1996-07-15
FITB,1996-10-15
FITB,1997-01-15
FITB,1997-04-15
FITB,1997-07-15
FITB,1997-10-15
FITB,1998-01-15
FITB,1998-04-15
FITB,1998-07-15
FITB,1998-10-15
FITB,1999-01-15
FITB,1999-04-15
FITB,1999-07-15
FITB,1999-10-15
FITB,2000-01-14
FITB,2000-04-14
FITB,2000-07-14
FITB,2000-10-16
FITB,2001-01-16
FITB,2001-04-16
FITB,2001-07-16
FITB,2001-10-16
FITB,2002-01-15
FITB,2002-04-16
FITB,2002-07-16
FITB,2002-10-15
FITB,2003-01-15
FITB,2003-04-15
FITB,2003-07-15
FITB,2003-10-14
FITB,2004-01-15
FITB,2004-04-15
FITB,2004-07-15
FITB,2004-10-14
FITB,2005-01-18
FITB,2005-04-14
FITB,2005-07-14
FITB,2005-10-18
FITB,2006-01-17
FITB,2006-04-18
FITB,2006-07-20
FITB,2006-10-19
FITB,2007-01-18
FITB,2007-04-19
FITB,2007-07-19
FITB,2007-10-19
FITB,2008-01-22
FITB,2008-04-22
FITB,2008-07-22
FITB,2008-10-21
FITB,2009-01-22
FITB,2009-04-23
FITB,2009-07-23
FITB,2009-10-22
FITB,2010-01-21
FITB,2010-04-22
FITB,2010-07-22
FITB,2010-10-21
FITB,2011-01-19
FITB,2011-04-21
FITB,2011-07-21
FITB,2011-10-20
FITB,2012-01-20
FITB,2012-04-19
FITB,2012-07-19
FITB,2012-10-18
FITB,2013-01-17
FITB,2013-04-18
FITB,2013-07-18
FITB,2013-10-17
FITB,2014-01-23
FITB,2014-04-17
FITB,2014-07-17
FITB,2014-10-16
FITB,2015-01-21
FITB,2015-04-21
FITB,2015-07-21
FITB,2015-10-20
FITB,2016-01-21
FITB,2016-04-21
FITB,2016-07-28
FITB,2016-10-20
FITB,2017-01-24
FITB,2017-04-25
FITB,2017-07-21
FITB,2017-10-24
FITB,2018-01-23
FITB,2018-04-24
FITB,2018-07-19
FITB,2018-10-23
FITB,2019-01-22
FITB,2019-04-23
FITB,2019-07-23
FITB,2019-10-22
FITB,2020-01-22
FITB,2020-04-21
FITB,2020-07-23
FITB,2020-10-22
FITB,2021-01-21
FITB,2021-04-20
FITB,2021-07-22
FITB,2021-10-19
FITB,2022-01-20
FITB,2022-04-19
FITB,2022-07-21
FITB,2022-10-20
FITB,2023-01-19
FITB,2023-04-20
FITB,2023-07-20
FITB,2023-10-19
FITB,2024-01-19
FITB,2024-04-19
FITB,2024-07-19
FITB,2024-10-18
FITB,2025-01-21
FITB,2025-04-17
FITB,2025-07-17
FITB,2025-10-17
FITB,2026-01-20
FITB,2026-04-17
FIX,1997-11-12
FIX,1998-02-25
FIX,1998-05-06
FIX,1998-08-05
FIX,1998-11-04
FIX,1999-02-24
FIX,1999-05-05
FIX,1999-08-04
FIX,1999-11-03
FIX,2000-02-23
FIX,2000-05-03
FIX,2000-08-02
FIX,2000-11-14
FIX,2001-03-27
FIX,2001-03-31
FIX,2001-06-30
FIX,2001-09-30
FIX,2001-12-31
FIX,2002-03-31
FIX,2002-06-30
FIX,2002-09-30
FIX,2002-12-31
FIX,2003-03-31
FIX,2003-08-06
FIX,2003-11-12
FIX,2004-02-26
FIX,2004-05-03
FIX,2004-08-02
FIX,2004-11-02
FIX,2005-03-02
FIX,2005-05-04
FIX,2005-08-02
FIX,2005-11-02
FIX,2006-02-27
FIX,2006-05-03
FIX,2006-08-02
FIX,2006-11-01
FIX,2007-02-28
FIX,2007-05-02
FIX,2007-08-01
FIX,2007-10-31
FIX,2008-02-27
FIX,2008-05-01
FIX,2008-07-31
FIX,2008-10-30
FIX,2009-02-26
FIX,2009-04-30
FIX,2009-07-30
FIX,2009-11-03
FIX,2010-03-01
FIX,2010-05-04
FIX,2010-08-02
FIX,2010-11-02
FIX,2011-03-01
FIX,2011-05-03
FIX,2011-08-02
FIX,2011-11-03
FIX,2012-02-29
FIX,2012-05-02
FIX,2012-08-01
FIX,2012-11-01
FIX,2013-02-28
FIX,2013-05-01
FIX,2013-07-31
FIX,2013-10-30
FIX,2014-02-27
FIX,2014-04-30
FIX,2014-07-30
FIX,2014-10-29
FIX,2015-02-26
FIX,2015-04-29
FIX,2015-07-30
FIX,2015-10-29
FIX,2016-02-23
FIX,2016-04-27
FIX,2016-07-28
FIX,2016-10-27
FIX,2017-02-23
FIX,2017-04-26
FIX,2017-07-27
FIX,2017-10-26
FIX,2018-02-22
FIX,2018-04-26
FIX,2018-07-26
FIX,2018-10-25
FIX,2019-02-21
FIX,2019-04-25
FIX,2019-07-25
FIX,2019-10-24
FIX,2020-02-26
FIX,2020-04-27
FIX,2020-07-27
FIX,2020-10-26
FIX,2021-02-25
FIX,2021-04-28
FIX,2021-07-28
FIX,2021-10-27
FIX,2022-02-23
FIX,2022-04-27
FIX,2022-07-27
FIX,2022-10-26
FIX,2023-02-22
FIX,2023-04-26
FIX,2023-07-26
FIX,2023-10-26
FIX,2024-02-22
FIX,2024-04-25
FIX,2024-07-25
FIX,2024-10-24
FIX,2025-02-20
FIX,2025-04-24
FIX,2025-07-24
FIX,2025-10-23
FIX,2026-02-19
FIX,2026-04-23
FMC,1996-04-16
FMC,1996-07-18
FMC,1996-10-16
FMC,1997-01-21
FMC,1997-04-17
FMC,1997-07-17
FMC,1997-10-16
FMC,1998-01-21
FMC,1998-04-15
FMC,1998-07-16
FMC,1998-10-21
FMC,1999-01-21
FMC,1999-04-19
FMC,1999-07-19
FMC,1999-10-14
FMC,2000-01-24
FMC,2000-04-19
FMC,2000-07-20
FMC,2000-10-19
FMC,2001-01-22
FMC,2001-04-17
FMC,2001-07-31
FMC,2001-10-31
FMC,2002-01-31
FMC,2002-04-18
FMC,2002-07-22
FMC,2002-10-29
FMC,2003-01-28
FMC,2003-04-30
FMC,2003-07-29
FMC,2003-10-29
FMC,2004-02-02
FMC,2004-04-28
FMC,2004-07-27
FMC,2004-10-26
FMC,2005-01-27
FMC,2005-05-02
FMC,2005-08-02
FMC,2005-11-02
FMC,2006-02-06
FMC,2006-04-26
FMC,2006-08-01
FMC,2006-11-01
FMC,2007-02-06
FMC,2007-04-30
FMC,2007-07-25
FMC,2007-10-31
FMC,2008-02-06
FMC,2008-04-23
FMC,2008-07-29
FMC,2008-10-28
FMC,2009-02-04
FMC,2009-05-04
FMC,2009-07-29
FMC,2009-10-28
FMC,2010-02-04
FMC,2010-05-03
FMC,2010-07-29
FMC,2010-10-27
FMC,2011-02-07
FMC,2011-05-02
FMC,2011-08-01
FMC,2011-10-31
FMC,2012-02-08
FMC,2012-04-30
FMC,2012-07-31
FMC,2012-10-29
FMC,2013-02-06
FMC,2013-04-30
FMC,2013-07-29
FMC,2013-10-28
FMC,2014-02-05
FMC,2014-05-06
FMC,2014-07-30
FMC,2014-10-29
FMC,2015-02-04
FMC,2015-05-11
FMC,2015-08-05
FMC,2015-10-28
FMC,2016-02-10
FMC,2016-05-02
FMC,2016-08-02
FMC,2016-11-02
FMC,2017-02-06
FMC,2017-05-02
FMC,2017-08-01
FMC,2017-11-06
FMC,2018-02-12
FMC,2018-05-02
FMC,2018-08-01
FMC,2018-11-05
FMC,2019-02-11
FMC,2019-05-06
FMC,2019-07-30
FMC,2019-10-29
FMC,2020-02-05
FMC,2020-05-05
FMC,2020-08-04
FMC,2020-11-02
FMC,2021-02-09
FMC,2021-05-05
FMC,2021-08-03
FMC,2021-11-02
FMC,2022-02-08
FMC,2022-05-02
FMC,2022-08-02
FMC,2022-11-01
FMC,2023-02-07
FMC,2023-05-01
FMC,2023-08-02
FMC,2023-10-30
FMC,2024-02-05
FMC,2024-05-06
FMC,2024-07-31
FMC,2024-10-29
FMC,2025-02-04
FMC,2025-04-30
FMC,2025-07-30
FMC,2025-10-29
FMC,2026-02-04
FMC,2026-04-29
FOX,2016-06-30
FOX,2016-09-30
FOX,2016-12-31
FOX,2017-03-31
FOX,2017-06-30
FOX,2017-09-30
FOX,2017-12-31
FOX,2018-11-28
FOX,2019-03-18
FOX,2019-05-08
FOX,2019-08-07
FOX,2019-11-06
FOX,2020-02-05
FOX,2020-05-06
FOX,2020-08-04
FOX,2020-11-03
FOX,2021-02-09
FOX,2021-05-05
FOX,2021-08-04
FOX,2021-11-03
FOX,2022-02-09
FOX,2022-05-10
FOX,2022-08-10
FOX,2022-11-01
FOX,2023-02-08
FOX,2023-05-09
FOX,2023-08-08
FOX,2023-11-02
FOX,2024-02-07
FOX,2024-05-08
FOX,2024-08-05
FOX,2024-11-04
FOX,2025-02-04
FOX,2025-05-12
FOX,2025-08-05
FOX,2025-10-30
FOX,2026-02-04
FOX,2026-05-11
FOXA,2018-11-07
FOXA,2019-02-06
FOXA,2019-05-08
FOXA,2019-08-07
FOXA,2019-11-06
FOXA,2020-02-05
FOXA,2020-05-06
FOXA,2020-08-04
FOXA,2020-11-03
FOXA,2021-02-09
FOXA,2021-05-05
FOXA,2021-08-04
FOXA,2021-11-03
FOXA,2022-02-09
FOXA,2022-05-10
FOXA,2022-08-10
FOXA,2022-11-01
FOXA,2023-02-08
FOXA,2023-05-09
FOXA,2023-08-08
FOXA,2023-11-02
FOXA,2024-02-07
FOXA,2024-05-08
FOXA,2024-08-06
FOXA,2024-11-04
FOXA,2025-02-04
FOXA,2025-05-12
FOXA,2025-08-05
FOXA,2025-10-30
FOXA,2026-02-04
FOXA,2026-05-11
FRT,1998-03-31
FRT,1998-06-30
FRT,1998-09-30
FRT,1998-12-31
FRT,1999-03-31
FRT,1999-06-30
FRT,1999-09-30
FRT,1999-12-31
FRT,2000-05-04
FRT,2000-07-26
FRT,2000-09-30
FRT,2000-12-31
FRT,2001-03-31
FRT,2001-07-30
FRT,2001-11-01
FRT,2002-02-13
FRT,2002-04-29
FRT,2002-08-12
FRT,2002-10-30
FRT,2003-02-12
FRT,2003-05-07
FRT,2003-07-30
FRT,2003-11-03
FRT,2004-02-17
FRT,2004-05-05
FRT,2004-07-28
FRT,2004-11-03
FRT,2005-02-16
FRT,2005-05-04
FRT,2005-07-28
FRT,2005-10-31
FRT,2006-02-21
FRT,2006-05-03
FRT,2006-08-02
FRT,2006-11-06
FRT,2007-02-13
FRT,2007-05-02
FRT,2007-08-01
FRT,2007-10-31
FRT,2008-02-12
FRT,2008-05-07
FRT,2008-07-30
FRT,2008-10-29
FRT,2009-02-18
FRT,2009-05-06
FRT,2009-08-04
FRT,2009-11-04
FRT,2010-02-17
FRT,2010-05-04
FRT,2010-08-04
FRT,2010-11-03
FRT,2011-02-15
FRT,2011-05-05
FRT,2011-08-03
FRT,2011-11-03
FRT,2012-02-15
FRT,2012-05-07
FRT,2012-08-01
FRT,2012-11-01
FRT,2013-02-12
FRT,2013-05-01
FRT,2013-08-01
FRT,2013-10-31
FRT,2014-02-11
FRT,2014-05-08
FRT,2014-08-07
FRT,2014-10-30
FRT,2015-02-10
FRT,2015-05-07
FRT,2015-08-05
FRT,2015-11-04
FRT,2016-02-09
FRT,2016-05-04
FRT,2016-08-04
FRT,2016-11-02
FRT,2017-02-13
FRT,2017-05-03
FRT,2017-08-02
FRT,2017-11-01
FRT,2018-02-13
FRT,2018-05-02
FRT,2018-08-01
FRT,2018-10-31
FRT,2019-02-13
FRT,2019-05-02
FRT,2019-08-01
FRT,2019-10-30
FRT,2020-02-10
FRT,2020-05-06
FRT,2020-08-05
FRT,2020-11-05
FRT,2021-02-11
FRT,2021-05-05
FRT,2021-08-04
FRT,2021-11-04
FRT,2022-02-10
FRT,2022-05-05
FRT,2022-08-04
FRT,2022-11-03
FRT,2023-02-08
FRT,2023-05-04
FRT,2023-08-02
FRT,2023-11-02
FRT,2024-02-12
FRT,2024-05-02
FRT,2024-08-01
FRT,2024-10-30
FRT,2025-02-13
FRT,2025-05-08
FRT,2025-08-06
FRT,2025-10-31
FRT,2026-02-12
FRT,2026-05-01
FSLR,2007-02-13
FSLR,2007-05-03
FSLR,2007-07-31
FSLR,2007-11-07
FSLR,2008-02-13
FSLR,2008-04-30
FSLR,2008-07-30
FSLR,2008-10-29
FSLR,2009-02-24
FSLR,2009-04-29
FSLR,2009-07-30
FSLR,2009-10-28
FSLR,2010-02-18
FSLR,2010-04-28
FSLR,2010-07-29
FSLR,2010-10-28
FSLR,2011-02-24
FSLR,2011-05-03
FSLR,2011-08-04
FSLR,2011-10-26
FSLR,2012-02-28
FSLR,2012-05-03
FSLR,2012-08-01
FSLR,2012-11-01
FSLR,2013-02-26
FSLR,2013-05-06
FSLR,2013-08-06
FSLR,2013-10-31
FSLR,2014-02-25
FSLR,2014-05-06
FSLR,2014-08-05
FSLR,2014-11-06
FSLR,2015-02-24
FSLR,2015-04-30
FSLR,2015-08-04
FSLR,2015-11-09
FSLR,2016-02-23
FSLR,2016-04-27
FSLR,2016-08-03
FSLR,2016-11-02
FSLR,2017-02-21
FSLR,2017-05-02
FSLR,2017-07-27
FSLR,2017-10-26
FSLR,2018-02-22
FSLR,2018-04-26
FSLR,2018-07-26
FSLR,2018-10-25
FSLR,2019-02-21
FSLR,2019-05-02
FSLR,2019-08-01
FSLR,2019-10-24
FSLR,2020-02-20
FSLR,2020-05-07
FSLR,2020-08-06
FSLR,2020-10-27
FSLR,2021-02-25
FSLR,2021-04-29
FSLR,2021-07-29
FSLR,2021-11-04
FSLR,2022-03-01
FSLR,2022-04-28
FSLR,2022-07-28
FSLR,2022-10-27
FSLR,2023-02-28
FSLR,2023-04-27
FSLR,2023-07-27
FSLR,2023-10-31
FSLR,2024-02-27
FSLR,2024-05-01
FSLR,2024-07-30
FSLR,2024-10-29
FSLR,2025-02-25
FSLR,2025-04-29
FSLR,2025-07-31
FSLR,2025-10-30
FSLR,2026-02-24
FSLR,2026-04-30
FTNT,2009-12-02
FTNT,2010-01-27
FTNT,2010-04-28
FTNT,2010-07-22
FTNT,2010-10-21
FTNT,2011-01-25
FTNT,2011-04-27
FTNT,2011-07-19
FTNT,2011-10-24
FTNT,2012-01-31
FTNT,2012-04-24
FTNT,2012-07-25
FTNT,2012-10-16
FTNT,2013-01-30
FTNT,2013-04-30
FTNT,2013-07-30
FTNT,2013-10-23
FTNT,2014-01-29
FTNT,2014-04-23
FTNT,2014-07-23
FTNT,2014-10-22
FTNT,2015-01-28
FTNT,2015-04-20
FTNT,2015-07-22
FTNT,2015-10-22
FTNT,2016-01-28
FTNT,2016-04-26
FTNT,2016-07-28
FTNT,2016-10-27
FTNT,2017-02-02
FTNT,2017-04-27
FTNT,2017-07-26
FTNT,2017-10-26
FTNT,2018-02-05
FTNT,2018-05-03
FTNT,2018-08-01
FTNT,2018-11-01
FTNT,2019-02-06
FTNT,2019-05-02
FTNT,2019-08-01
FTNT,2019-10-31
FTNT,2020-02-06
FTNT,2020-05-06
FTNT,2020-08-06
FTNT,2020-10-29
FTNT,2021-02-04
FTNT,2021-04-29
FTNT,2021-07-29
FTNT,2021-11-04
FTNT,2022-02-03
FTNT,2022-05-04
FTNT,2022-08-03
FTNT,2022-11-02
FTNT,2023-02-07
FTNT,2023-05-04
FTNT,2023-08-03
FTNT,2023-11-02
FTNT,2024-02-06
FTNT,2024-05-02
FTNT,2024-08-06
FTNT,2024-11-07
FTNT,2025-02-06
FTNT,2025-05-07
FTNT,2025-08-06
FTNT,2025-11-05
FTNT,2026-02-05
FTNT,2026-05-06
FTV,2016-06-15
FTV,2016-08-02
FTV,2016-10-27
FTV,2017-02-07
FTV,2017-04-27
FTV,2017-07-27
FTV,2017-10-26
FTV,2018-02-08
FTV,2018-04-26
FTV,2018-07-26
FTV,2018-10-25
FTV,2019-02-07
FTV,2019-04-25
FTV,2019-07-25
FTV,2019-10-24
FTV,2020-02-06
FTV,2020-04-30
FTV,2020-07-28
FTV,2020-10-27
FTV,2021-02-04
FTV,2021-04-29
FTV,2021-07-29
FTV,2021-10-28
FTV,2022-02-03
FTV,2022-04-28
FTV,2022-07-28
FTV,2022-10-26
FTV,2023-02-01
FTV,2023-04-26
FTV,2023-07-26
FTV,2023-10-25
FTV,2024-01-31
FTV,2024-04-24
FTV,2024-07-24
FTV,2024-10-30
FTV,2025-02-07
FTV,2025-05-01
FTV,2025-07-30
FTV,2025-10-29
FTV,2026-02-04
FTV,2026-04-30
GD,1996-04-17
GD,1996-07-18
GD,1996-10-16
GD,1997-01-22
GD,1997-04-16
